name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T00:00:00,5.8,2.4,3.1,82.7,0,0,rain,0,0,41.4,17.8,80,1002.5,100,10,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T01:00:00,5.6,2.5,3.2,84.43,0,0,rain,0,0,46.4,15.1,69,1002.4,100,10,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T02:00:00,5.6,2.4,3.7,87.34,0,0,rain,0,0,37.4,16.3,63,1002.9,100,10,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T03:00:00,6.4,3.9,4,84.61,0,0,rain,0,0,35.3,12.5,76,1003.1,100,9.9,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T04:00:00,6.8,4.3,4,82.47,0.2,100,rain,0,0,25.2,12.9,75,1002.9,100,10,0,,0,10,"Rain, Overcast",rain,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T05:00:00,6.7,4.5,4.2,84.19,0,0,rain,0,0,34.2,11.2,53,1002.1,90.7,10,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T06:00:00,6.7,3.7,5,88.97,0,0,rain,0,0,40.3,16.2,48,1002.1,96.3,10,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T07:00:00,6.7,4.4,5,88.97,0,0,rain,0,0,54.7,11.7,68,1002.3,90.7,9.5,0,,0,10,Overcast,cloudy,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T08:00:00,6.7,4.5,5.8,93.9,0.3,100,rain,0,0,59.8,10.8,21,1003.1,90.7,8.5,0,,0,10,"Rain, Overcast",rain,"LFMY,LFMI,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T09:00:00,6.9,4.6,5.8,92.95,0.3,100,rain,0,0,56.9,11.9,76,1004.1,100,9,12,0,0,10,"Rain, Overcast",rain,"LFMY,LFMI,E6174,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T10:00:00,7.5,5.3,6,90.42,0.6,0,rain,0,0,54,12,119.4,1005.1,90.7,8.9,28,0.1,0,10,Overcast,cloudy,"LFMY,LFMI,E6174,LFML,LFTH"
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T11:00:00,10.9,10.9,7.3,78.45,0.4,90.5,rain,0,0,56.2,24.8,112.5,1005,100,17.4,14,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T12:00:00,11.6,11.6,7.6,76.45,0.1,90.5,rain,0,0,46.8,22.7,114.4,1005,100,18.7,19,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T13:00:00,11.5,11.5,7.8,78.01,0,90.5,rain,0,0,41.8,21.2,117.6,1005,100,24.1,25,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T14:00:00,11.2,11.2,7.5,77.96,0.1,52.4,rain,0,0,41.8,20.2,116.7,1005,100,23.8,37,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T15:00:00,11.4,11.4,7.4,76.41,0,52.4,rain,0,0,38.2,20.2,116.6,1005,100,24.1,22,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T16:00:00,11.6,11.6,7.6,76.45,0,52.4,rain,0,0,37.8,19.4,115.2,1005,100,24.1,30,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T17:00:00,11.4,11.4,7.3,75.89,0,52.4,rain,0,0,38.9,19.4,123.2,1005,100,24.1,4,0,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T18:00:00,11.4,11.4,7.6,77.46,0,52.4,rain,0,0,36.7,15.5,102,1005,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T19:00:00,11.4,11.4,7.6,77.46,0,52.4,rain,0,0,30.6,15.5,106,1005,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T20:00:00,11.4,11.4,7.6,77.46,0,33.3,,0,0,32.4,15.5,101.7,1005,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T21:00:00,11.7,11.7,7.6,75.94,0,33.3,,0,0,29.9,11.9,91.1,1005,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T22:00:00,11.7,11.7,7.7,76.46,0,33.3,,0,0,28.4,14.4,112.3,1005,99.9,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-13T23:00:00,11.8,11.8,7.9,77,0,33.3,,0,0,28.4,12.6,102.9,1005,90,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T00:00:00,11.7,11.7,8,78.04,0,33.3,,0,0,32.8,16.6,106.7,1004,99.9,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T01:00:00,11.8,11.8,7.8,76.48,0,33.3,,0,0,33.1,17.3,110.1,1004,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T02:00:00,11.8,11.8,7.9,77,0,47.6,rain,0,0,32.8,11.9,90.6,1004,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T03:00:00,11.7,11.7,8,78.04,0,47.6,rain,0,0,23.4,8.3,95.1,1003,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T04:00:00,11.5,11.5,8.1,79.62,0,47.6,rain,0,0,18,9.4,78,1003,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T05:00:00,11.4,11.4,8,79.6,0.1,47.6,rain,0,0,20.2,9.4,78,1002,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T06:00:00,11.5,11.5,8.3,80.71,0.3,47.6,rain,0,0,18.7,6.1,54.9,1002,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T07:00:00,11.4,11.4,8.4,81.8,0.4,47.6,rain,0,0,11.9,3.6,102.2,1002,99.3,23.5,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T08:00:00,11.4,11.4,8.3,81.24,0.1,23.8,rain,0,0,9,4.7,39,1002,99.1,22.8,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T09:00:00,11.4,11.4,8.1,80.15,0,23.8,rain,0,0,8.3,3.6,33.7,1003,100,10.5,2,0,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T10:00:00,11.4,11.4,7.9,79.06,0.1,23.8,rain,0,0,8.3,3.6,8.4,1003,100,16.5,6,0,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T11:00:00,11.6,11.6,8,78.56,0,23.8,,0,0,10.4,5.4,336.8,1004,100,24.1,20,0.1,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T12:00:00,11.4,11.4,8.4,81.8,0.1,23.8,rain,0,0,13,6.5,316.2,1005,100,24.1,185,0.7,2,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T13:00:00,11.2,11.2,8.4,82.89,0.4,23.8,rain,0,0,13.3,5,315.7,1004,99.3,24.1,112,0.4,1,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T14:00:00,11.3,11.3,8.3,81.78,0.2,23.8,rain,0,0,10.4,1.8,30.7,1004,100,24.1,145,0.5,1,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T15:00:00,11.5,11.5,8.6,82.36,0.4,23.8,rain,0,0,8.6,4,36.7,1004,95.8,24.1,253,0.9,3,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T16:00:00,11.8,11.8,8.9,82.4,0,23.8,,0,0,10.4,2.5,29.5,1004,86.5,24.1,142,0.5,1,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T17:00:00,11.9,11.9,9.1,82.97,0,23.8,,0,0,5.4,2.9,339.5,1004,67.7,24.1,39,0.1,0,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T18:00:00,11.7,11.7,8.9,82.95,0,23.8,,0,0,4.7,2.5,0.9,1004,45.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T19:00:00,11.3,11.3,9,85.75,0,23.8,,0,0,4.3,1.8,322.9,1004,69.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T20:00:00,11.3,11.3,9.2,86.91,0,9.5,,0,0,4.7,2.5,6.4,1005,73.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T21:00:00,11.4,11.4,9.1,85.76,0,9.5,,0,0,6.5,4,14.9,1005,60.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T22:00:00,11.4,11.4,9.1,85.76,0,9.5,,0,0,6.1,3.6,0.3,1005,79.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-14T23:00:00,11.5,11.5,9.1,85.19,0,9.5,,0,0,7.2,4.3,17,1005,88.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T00:00:00,11.5,11.5,9,84.62,0,9.5,,0,0,10.4,5.8,39.4,1005,92.1,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T01:00:00,11.9,11.9,9.1,82.97,0,9.5,,0,0,13.7,7.6,58.5,1004,71.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T02:00:00,11.8,11.8,9.1,83.52,0,9.5,,0,0,14.4,7.2,65.5,1004,69.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T03:00:00,11.5,11.5,8.9,84.05,0,9.5,,0,0,12.6,6.5,83,1003,75.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T04:00:00,11.1,11.1,8.9,86.31,0,9.5,,0,0,11.5,6.1,92.8,1003,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T05:00:00,11,11,8.2,82.86,0,9.5,,0,0,13,7.2,83.4,1002,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T06:00:00,11.3,11.3,8,80.13,0,9.5,,0,0,14.4,7.9,89.6,1002,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T07:00:00,11.8,11.8,7.9,77,0,9.5,,0,0,16.9,6.5,93.5,1002,100,24.1,0,,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T08:00:00,12,12,8.4,78.62,0.1,52.4,rain,0,0,19.8,9.4,114.2,1001,100,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T09:00:00,12.1,12.1,8.8,80.25,1.1,52.4,rain,0,0,31,16.2,103.9,1001,100,24.1,11,0,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T10:00:00,13,13,9.2,77.71,0.8,52.4,rain,0,0,34.2,18,91.3,1000,100,24.1,34,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T11:00:00,13.7,13.7,10.1,78.87,0.3,52.4,rain,0,0,40.3,21.6,92.8,999,100,24.1,89,0.3,1,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T12:00:00,14,14,10.5,79.44,1.2,52.4,rain,0,0,50.8,27.4,98,997,100,24.1,89,0.3,1,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T13:00:00,14.1,14.1,10.2,77.36,0.5,52.4,rain,0,0,57.6,30.6,104.4,996,100,24.1,100,0.4,1,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T14:00:00,14,14,10.8,81.04,2.8,95.2,rain,0,0,60.1,29.9,105.4,994,100,19.6,31,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T15:00:00,14.8,14.8,10.9,77.47,1.1,95.2,rain,0,0,64.4,32.8,109.9,994,100,12.7,15,0.1,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T16:00:00,15.3,15.3,11.2,76.53,0,95.2,rain,0,0,62.6,24.8,104.8,994,100,6.2,8,0,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T17:00:00,14.6,14.6,11.5,81.66,0.6,95.2,rain,0,0,46.1,15.5,107.3,995,99.1,4,1,0,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T18:00:00,14.4,14.4,12.5,88.36,0.4,95.2,rain,0,0,29.5,12.2,131.5,995,100,4.3,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T19:00:00,14.3,14.3,13.3,93.71,0.5,95.2,rain,0,0,28.4,10.8,168.5,996,100,5,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T20:00:00,14.3,14.3,13,91.89,0.3,85.7,rain,0,0,30.2,10.1,170.1,996,93.7,6.4,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T21:00:00,14.3,14.3,13,91.89,0.7,85.7,rain,0,0,28.1,11.2,157.4,996,100,6.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T22:00:00,14.3,14.3,13,91.89,2.8,85.7,rain,0,0,24.1,9.7,190,996,100,5.5,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-15T23:00:00,14.2,14.2,12.8,91.29,2.7,85.7,rain,0,0,19.8,6.1,204.8,996,100,5,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T00:00:00,13.7,13.7,12.8,94.3,2.1,85.7,rain,0,0,24.1,8.3,255.6,997,100,8.5,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T01:00:00,13.3,13.3,12.3,93.66,0.2,85.7,rain,0,0,19.1,9,270.8,998,91.2,16,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T02:00:00,12.8,12.8,11.6,92.41,0,66.7,rain,0,0,20.5,10.8,273.5,999,95.7,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T03:00:00,12.2,12.2,10.7,90.55,0,66.7,rain,0,0,20.9,7.2,292.6,999,94.7,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T04:00:00,12,12,10.4,89.94,0,66.7,rain,0,0,14.8,4,287.5,1000,92.9,24.1,0,,0,10,"Rain, Overcast",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T05:00:00,11.9,11.9,10.2,89.33,0,66.7,rain,0,0,8.6,2.2,280.7,1000,83.9,24.1,0,,0,10,"Rain, Partially cloudy",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T06:00:00,11.9,11.9,9.9,87.55,0,66.7,rain,0,0,6.1,2.5,262.3,1001,80.6,24.1,0,,0,10,"Rain, Partially cloudy",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T07:00:00,11.9,11.9,9.7,86.39,0,66.7,rain,0,0,6.8,3.2,300.9,1001,73.7,24.1,0,,0,10,"Rain, Partially cloudy",rain,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T08:00:00,11.8,11.8,9.8,87.74,0,23.8,,0,0,6.5,2.8,311.4,1002,81.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T09:00:00,11.7,11.7,10,89.12,0,23.8,,0,0,6.1,2.3,321.9,1003,90.2,24.1,20,0.1,0,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T10:00:00,11.7,11.7,10.2,90.52,0,23.8,,0,0,5.8,1.8,332.4,1004,98.4,24.1,140,0.5,1,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T11:00:00,11.6,11.6,9.8,89.11,0,23.8,,0,0,9.6,4,325.9,1004.3,90.2,24.1,259,0.9,3,10,Overcast,cloudy,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T12:00:00,11.5,11.5,9.5,87.71,0,23.8,,0,0,13.4,6.1,319.5,1004.7,81.9,24.1,342,1.2,3,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T13:00:00,11.4,11.4,9.2,86.34,0,23.8,,0,0,17.3,8.3,313,1005,73.7,24.1,372,1.3,4,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T14:00:00,10.8,10.8,8.3,84.55,0,19,,0,0,20.6,10.3,313.2,1005.3,61.8,24.1,351,1.3,4,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T15:00:00,10.3,10.3,7.5,82.78,0,19,,0,0,24,12.4,313.4,1005.7,50,24.1,279,1,3,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T16:00:00,9.8,7.7,6.7,81.03,0,19,,0,0,27.4,14.4,313.6,1006,38.1,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T17:00:00,9.3,7.2,6.3,81.71,0,19,,0,0,26.8,13.7,317.9,1006.7,34.9,24.1,41,0.1,0,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T18:00:00,8.8,6.7,5.9,82.4,0,19,,0,0,26.2,13,322.1,1007.3,31.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T19:00:00,8.3,6.2,5.6,83.1,0,19,,0,0,25.6,12.2,326.4,1008,28.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T20:00:00,7.9,5.9,5.2,82.87,0,4.8,,0,0,24.6,11.5,324.4,1008.7,26.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T21:00:00,7.6,5.6,4.8,82.63,0,4.8,,0,0,23.6,10.8,322.5,1009.3,24.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T22:00:00,7.3,5.3,4.5,82.4,0,4.8,,0,0,22.7,10.1,320.5,1010,22.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-16T23:00:00,7,5.1,4.1,81.79,0,4.8,,0,0,22.1,9.8,325.2,1010.3,23,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T00:00:00,6.7,4.8,3.7,81.18,0,4.8,,0,0,21.5,9.6,329.8,1010.7,23.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T01:00:00,6.5,4.5,3.4,80.57,0,4.8,,0,0,20.9,9.4,334.5,1011,24.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T02:00:00,6.3,4.4,3.3,81.12,0,0,,0,0,20.6,9.4,334.3,1011.3,19.7,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T03:00:00,6.2,4.2,3.3,81.68,0,0,,0,0,20.4,9.4,334.1,1011.7,14.5,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T04:00:00,6.1,4.1,3.3,82.24,0,0,,0,0,20.2,9.4,333.9,1012,9.4,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T05:00:00,6.1,4.2,3.6,83.61,0,0,,0,0,20,9,338.1,1012.3,8.1,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T06:00:00,6.2,4.4,3.9,85.01,0,0,,0,0,19.9,8.6,342.3,1012.7,6.9,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T07:00:00,6.3,4.5,4.2,86.42,0,0,,0,0,19.8,8.3,346.5,1013,5.6,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T08:00:00,6.6,5,4.3,85.25,0,0,,0,0,19.1,8.3,348.6,1013.7,6.9,24.1,0,,0,10,Clear,clear-night,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T09:00:00,7,5.4,4.5,84.11,0,0,,0,0,18.4,8.3,350.6,1014.3,8.2,24.1,28,0.1,0,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T10:00:00,7.4,5.8,4.7,82.99,0,0,,0,0,17.6,8.3,352.7,1015,9.5,24.1,151,0.5,2,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T11:00:00,8.3,7,5,79.53,0,0,,0,0,18,8.4,345.1,1015.3,10.8,24.1,271,1,3,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T12:00:00,9.3,8.1,5.3,76.25,0,0,,0,0,18.4,8.5,337.4,1015.7,12,24.1,354,1.3,4,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T13:00:00,10.3,10.3,5.7,73.14,0,0,,0,0,18.7,8.6,329.8,1016,13.3,24.1,390,1.4,4,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T14:00:00,10.4,10.4,5.9,73.34,0,0,,0,0,18.5,8.3,329.7,1016.7,14.2,24.1,348,1.3,3,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T15:00:00,10.7,10.7,6.1,73.55,0,0,,0,0,18.2,7.9,329.5,1017.3,15.1,24.1,275,1,3,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T16:00:00,10.9,10.9,6.4,73.75,0,0,,0,0,18,7.6,329.4,1018,16,24.1,172,0.6,2,10,Clear,clear-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T17:00:00,10.7,10.7,6.9,77.54,0,0,,0,0,14.5,6.4,231,1018.3,20.5,24.1,37,0.1,0,10,Partially cloudy,partly-cloudy-day,
"Marseille, Provence-Alpes-Côte d'Azur, France",2022-12-17T18:00:00,10.5,10.5,7.5,81.5,0,0,,0,0,11,5.2,132.5,1018.7,25.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
